Entity,Code,Date,Weekly case growth (%),Weekly case growth (%) Annotations
Afghanistan,AFG,2020-03-03,-100,
Afghanistan,AFG,2020-03-04,-100,
Afghanistan,AFG,2020-03-05,-100,
Afghanistan,AFG,2020-03-06,-100,
Afghanistan,AFG,2020-03-07,-100,
Afghanistan,AFG,2020-03-08,200,
Afghanistan,AFG,2020-03-09,200,
Afghanistan,AFG,2020-03-15,100,
Afghanistan,AFG,2020-03-16,300,
Afghanistan,AFG,2020-03-17,466.666666666667,
Afghanistan,AFG,2020-03-18,150,
Afghanistan,AFG,2020-03-19,150,
Afghanistan,AFG,2020-03-20,150,
Afghanistan,AFG,2020-03-21,183.333333333333,
Afghanistan,AFG,2020-03-22,133.333333333333,
Afghanistan,AFG,2020-03-23,50,
Afghanistan,AFG,2020-03-24,11.7647058823529,
Afghanistan,AFG,2020-03-25,33.3333333333333,
Afghanistan,AFG,2020-03-26,253.333333333333,
Afghanistan,AFG,2020-03-27,253.333333333333,
Afghanistan,AFG,2020-03-28,294.117647058824,
Afghanistan,AFG,2020-03-29,485.714285714286,
Afghanistan,AFG,2020-03-30,344.444444444445,
Afghanistan,AFG,2020-03-31,431.578947368421,
Afghanistan,AFG,2020-04-01,520,
Afghanistan,AFG,2020-04-02,120.754716981132,
Afghanistan,AFG,2020-04-03,201.88679245283,
Afghanistan,AFG,2020-04-04,114.925373134328,
Afghanistan,AFG,2020-04-05,100,
Afghanistan,AFG,2020-04-06,131.25,
Afghanistan,AFG,2020-04-07,94.059405940594,
Afghanistan,AFG,2020-04-08,62.0967741935484,
Afghanistan,AFG,2020-04-09,97.4358974358974,
Afghanistan,AFG,2020-04-10,55.625,
Afghanistan,AFG,2020-04-11,98.6111111111111,
Afghanistan,AFG,2020-04-12,73.780487804878,
Afghanistan,AFG,2020-04-13,66.4864864864865,
Afghanistan,AFG,2020-04-14,67.3469387755102,
Afghanistan,AFG,2020-04-15,72.636815920398,
Afghanistan,AFG,2020-04-16,56.2770562770563,
Afghanistan,AFG,2020-04-17,24.4979919678715,
Afghanistan,AFG,2020-04-18,13.2867132867133,
Afghanistan,AFG,2020-04-19,23.859649122807,
Afghanistan,AFG,2020-04-20,26.2987012987013,
Afghanistan,AFG,2020-04-21,11.5853658536585,
Afghanistan,AFG,2020-04-22,8.93371757925072,
Afghanistan,AFG,2020-04-23,8.58725761772854,
Afghanistan,AFG,2020-04-24,57.0967741935484,
Afghanistan,AFG,2020-04-25,56.1728395061728,
Afghanistan,AFG,2020-04-26,57.2237960339943,
Afghanistan,AFG,2020-04-27,37.5321336760925,
Afghanistan,AFG,2020-04-28,83.6065573770492,
Afghanistan,AFG,2020-04-29,94.4444444444444,
Afghanistan,AFG,2020-04-30,97.1938775510204,
Afghanistan,AFG,2020-05-01,82.7515400410678,
Afghanistan,AFG,2020-05-02,94.4664031620553,
Afghanistan,AFG,2020-05-03,81.2612612612613,
Afghanistan,AFG,2020-05-04,119.252336448598,
Afghanistan,AFG,2020-05-05,77.2321428571429,
Afghanistan,AFG,2020-05-06,90.0680272108844,
Afghanistan,AFG,2020-05-07,86.6752910737387,
Afghanistan,AFG,2020-05-08,56.4044943820225,
Afghanistan,AFG,2020-05-09,46.6463414634146,
Afghanistan,AFG,2020-05-10,55.4671968190855,
Afghanistan,AFG,2020-05-11,44.7570332480819,
Afghanistan,AFG,2020-05-12,50.5457598656591,
Afghanistan,AFG,2020-05-13,24.7673586256263,
Afghanistan,AFG,2020-05-14,27.0963270963271,
Afghanistan,AFG,2020-05-15,27.5862068965517,
Afghanistan,AFG,2020-05-16,81.8433818433818,
Afghanistan,AFG,2020-05-17,51.4705882352941,
Afghanistan,AFG,2020-05-18,33.2155477031802,
Afghanistan,AFG,2020-05-19,33.0172894590073,
Afghanistan,AFG,2020-05-20,54.1021227768216,
Afghanistan,AFG,2020-05-21,59.1603053435115,
Afghanistan,AFG,2020-05-22,87.8941441441441,
Afghanistan,AFG,2020-05-23,7.2408536585366,
Afghanistan,AFG,2020-05-24,51.7940059096665,
Afghanistan,AFG,2020-05-25,73.209549071618,
Afghanistan,AFG,2020-05-26,71.9496855345912,
Afghanistan,AFG,2020-05-27,55.5472822040209,
Afghanistan,AFG,2020-05-28,47.6875642343268,
Afghanistan,AFG,2020-05-29,30.6562780940965,
Afghanistan,AFG,2020-05-30,57.8891257995736,
Afghanistan,AFG,2020-05-31,25.8898776418242,
Afghanistan,AFG,2020-06-01,17.9938744257274,
Afghanistan,AFG,2020-06-02,11.6069251402097,
Afghanistan,AFG,2020-06-03,11.9674485399713,
Afghanistan,AFG,2020-06-04,11.5982370679657,
Afghanistan,AFG,2020-06-05,15.0917431192661,
Afghanistan,AFG,2020-06-06,19.5138419986496,
Afghanistan,AFG,2020-06-07,11.022752374641,
Afghanistan,AFG,2020-06-08,11.1183214362968,
Afghanistan,AFG,2020-06-09,12.8905396547957,
Afghanistan,AFG,2020-06-10,5.81445061992305,
Afghanistan,AFG,2020-06-11,1.3510704635211,
Afghanistan,AFG,2020-06-12,-3.62694300518135,
Afghanistan,AFG,2020-06-13,-13.804143126177,
Afghanistan,AFG,2020-06-14,-9.45085555113411,
Afghanistan,AFG,2020-06-15,-13.8796963208098,
Afghanistan,AFG,2020-06-16,-10.7799496806658,
Afghanistan,AFG,2020-06-17,-2,
Afghanistan,AFG,2020-06-18,-2.97374897456932,
Afghanistan,AFG,2020-06-19,-4.01157981803143,
Afghanistan,AFG,2020-06-20,-5.35285121258466,
Afghanistan,AFG,2020-06-21,-5.03186112942211,
Afghanistan,AFG,2020-06-22,-8.06962025316455,
Afghanistan,AFG,2020-06-23,-21.5618221258134,
Afghanistan,AFG,2020-06-24,-34.6320346320346,
Afghanistan,AFG,2020-06-25,-39.9492707672796,
Afghanistan,AFG,2020-06-26,-43.0633347694959,
Afghanistan,AFG,2020-06-27,-40.6048014773776,
Afghanistan,AFG,2020-06-28,-49.2827394724665,
Afghanistan,AFG,2020-06-29,-47.5288910745021,
Afghanistan,AFG,2020-06-30,-42.0630530973451,
Afghanistan,AFG,2020-07-01,-35.7931251970987,
Afghanistan,AFG,2020-07-02,-25.3431890179514,
Afghanistan,AFG,2020-07-03,-30.1172909572456,
Afghanistan,AFG,2020-07-04,-27.2055965798679,
Afghanistan,AFG,2020-07-05,-6.20437956204379,
Afghanistan,AFG,2020-07-06,-7.029053420806,
Afghanistan,AFG,2020-07-07,2.43436754176611,
Afghanistan,AFG,2020-07-08,2.01375245579567,
Afghanistan,AFG,2020-07-09,-14.3328618576143,
Afghanistan,AFG,2020-07-10,2.11153221440172,
Afghanistan,AFG,2020-07-11,9.02295782167646,
Afghanistan,AFG,2020-07-12,-13.4727626459144,
Afghanistan,AFG,2020-07-13,-24.3951612903226,
Afghanistan,AFG,2020-07-14,-50.0931966449208,
Afghanistan,AFG,2020-07-15,-44.8242657679345,
Afghanistan,AFG,2020-07-16,-26.1970280682444,
Afghanistan,AFG,2020-07-17,-38.3881230116649,
Afghanistan,AFG,2020-07-18,-54.7992164544564,
Afghanistan,AFG,2020-07-19,-52.2203485103991,
Afghanistan,AFG,2020-07-20,-31.7333333333333,
Afghanistan,AFG,2020-07-21,8.30999066293183,
Afghanistan,AFG,2020-07-22,-13.8743455497382,
Afghanistan,AFG,2020-07-23,-31.3199105145414,
Afghanistan,AFG,2020-07-24,-26.1617900172117,
Afghanistan,AFG,2020-07-25,-19.068255687974,
Afghanistan,AFG,2020-07-26,0.705882352941178,
Afghanistan,AFG,2020-07-27,-23.046875,
Afghanistan,AFG,2020-07-28,-35.0862068965517,
Afghanistan,AFG,2020-07-29,-24.6200607902736,
Afghanistan,AFG,2020-07-30,-39.6308360477741,
Afghanistan,AFG,2020-07-31,-28.4382284382284,
Afghanistan,AFG,2020-08-01,-9.77242302543507,
Afghanistan,AFG,2020-08-02,-35.3971962616822,
Afghanistan,AFG,2020-08-03,-43.2741116751269,
Afghanistan,AFG,2020-08-04,-49.667994687915,
Afghanistan,AFG,2020-08-05,-51.8817204301075,
Afghanistan,AFG,2020-08-06,-23.5611510791367,
Afghanistan,AFG,2020-08-07,-35.6677524429968,
Afghanistan,AFG,2020-08-08,-54.7477744807122,
Afghanistan,AFG,2020-08-09,-37.7938517179023,
Afghanistan,AFG,2020-08-10,-23.0425055928412,
Afghanistan,AFG,2020-08-11,-18.9973614775726,
Afghanistan,AFG,2020-08-12,22.9050279329609,
Afghanistan,AFG,2020-08-13,5.64705882352941,
Afghanistan,AFG,2020-08-14,23.2911392405063,
Afghanistan,AFG,2020-08-15,36.3934426229508,
Afghanistan,AFG,2020-08-16,44.4767441860465,
Afghanistan,AFG,2020-08-17,57.5581395348837,
Afghanistan,AFG,2020-08-18,77.5244299674267,
Afghanistan,AFG,2020-08-19,-25,
Afghanistan,AFG,2020-08-20,-7.79510022271714,
Afghanistan,AFG,2020-08-21,-11.2936344969199,
Afghanistan,AFG,2020-08-22,11.2980769230769,
Afghanistan,AFG,2020-08-23,-9.85915492957746,
Afghanistan,AFG,2020-08-24,-25.6457564575646,
Afghanistan,AFG,2020-08-25,-13.5779816513761,
Afghanistan,AFG,2020-08-26,43.030303030303,
Afghanistan,AFG,2020-08-27,-11.3526570048309,
Afghanistan,AFG,2020-08-28,-36.8055555555556,
Afghanistan,AFG,2020-08-29,-46.8682505399568,
Afghanistan,AFG,2020-08-30,-67.8571428571429,
Afghanistan,AFG,2020-08-31,-59.5533498759305,
Afghanistan,AFG,2020-09-01,-73.2484076433121,
Afghanistan,AFG,2020-09-02,-71.6101694915254,
Afghanistan,AFG,2020-09-03,-68.1198910081744,
Afghanistan,AFG,2020-09-04,-41.7582417582418,
Afghanistan,AFG,2020-09-05,-33.3333333333333,
Afghanistan,AFG,2020-09-06,25.6944444444444,
Afghanistan,AFG,2020-09-07,44.7852760736196,
Afghanistan,AFG,2020-09-08,136.507936507937,
Afghanistan,AFG,2020-09-09,135.074626865672,
Afghanistan,AFG,2020-09-10,157.264957264957,
Afghanistan,AFG,2020-09-11,78.6163522012579,
Africa,,2020-02-22,-100,
Africa,,2020-02-23,-100,
Africa,,2020-02-24,-100,
Africa,,2020-02-25,-100,
Africa,,2020-02-26,0,
Africa,,2020-02-27,0,
Africa,,2020-02-28,100,
Africa,,2020-03-04,800,
Africa,,2020-03-05,1700,
Africa,,2020-03-06,1200,
Africa,,2020-03-07,1900,
Africa,,2020-03-08,875,
Africa,,2020-03-09,1440,
Africa,,2020-03-10,975,
Africa,,2020-03-11,944.444444444444,
Africa,,2020-03-12,444.444444444445,
Africa,,2020-03-13,400,
Africa,,2020-03-14,297.5,
Africa,,2020-03-15,400,
Africa,,2020-03-16,212.987012987013,
Africa,,2020-03-17,256.976744186046,
Africa,,2020-03-18,313.829787234043,
Africa,,2020-03-19,425.510204081633,
Africa,,2020-03-20,350,
Africa,,2020-03-21,386.163522012579,
Africa,,2020-03-22,380.51282051282,
Africa,,2020-03-23,341.908713692946,
Africa,,2020-03-24,335.179153094462,
Africa,,2020-03-25,339.331619537275,
Africa,,2020-03-26,299.417475728155,
Africa,,2020-03-27,333.162393162393,
Africa,,2020-03-28,265.976714100906,
Africa,,2020-03-29,214.621131270011,
Africa,,2020-03-30,204.225352112676,
Africa,,2020-03-31,154.416167664671,
Africa,,2020-04-01,100.292568753657,
Africa,,2020-04-02,72.9703451628585,
Africa,,2020-04-03,42.2651933701657,
Africa,,2020-04-04,30.9296571226582,
Africa,,2020-04-05,46.40434192673,
Africa,,2020-04-06,40.3086419753086,
Africa,,2020-04-07,37.2462488967343,
Africa,,2020-04-08,43.0908559742916,
Africa,,2020-04-09,46.0933108487915,
Africa,,2020-04-10,49.7087378640777,
Africa,,2020-04-11,46.976241900648,
Africa,,2020-04-12,21.0843373493976,
Africa,,2020-04-13,17.6198856137264,
Africa,,2020-04-14,17.6634512325831,
Africa,,2020-04-15,17.537770518579,
Africa,,2020-04-16,11.5236629472874,
Africa,,2020-04-17,12.0807856216417,
Africa,,2020-04-18,27.5716385011021,
Africa,,2020-04-19,41.4274779946422,
Africa,,2020-04-20,45.5208528146624,
Africa,,2020-04-21,45.3087994170158,
Africa,,2020-04-22,44.7976376585027,
Africa,,2020-04-23,45.6442987752286,
Africa,,2020-04-24,46.9995040502562,
Africa,,2020-04-25,32.1526277897768,
Africa,,2020-04-26,25.2739818698417,
Africa,,2020-04-27,21.3854260377844,
Africa,,2020-04-28,24.0596790371113,
Africa,,2020-04-29,23.7404030710173,
Africa,,2020-04-30,30.8658059931304,
Africa,,2020-05-01,30.7804768331084,
Africa,,2020-05-02,27.2826323817825,
Africa,,2020-05-03,34.5717680095043,
Africa,,2020-05-04,34.3250397035469,
Africa,,2020-05-05,41.0813542193027,
Africa,,2020-05-06,38.4003877847795,
Africa,,2020-05-07,35.2339578242375,
Africa,,2020-05-08,31.1892682087884,
Africa,,2020-05-09,46.1992809450437,
Africa,,2020-05-10,43.346709470305,
Africa,,2020-05-11,49.4127847402853,
Africa,,2020-05-12,38.8825214899714,
Africa,,2020-05-13,42.1686746987952,
Africa,,2020-05-14,39.5797082050596,
Africa,,2020-05-15,41.406659674882,
Africa,,2020-05-16,20.5925405468704,
Africa,,2020-05-17,16.4436481719948,
Africa,,2020-05-18,13.0248997678835,
Africa,,2020-05-19,11.2801733030741,
Africa,,2020-05-20,7.71087899093417,
Africa,,2020-05-21,7.65247410817032,
Africa,,2020-05-22,12.0660084364715,
Africa,,2020-05-23,22.7422800543795,
Africa,,2020-05-24,28.4546591018367,
Africa,,2020-05-25,26.4550758459743,
Africa,,2020-05-26,28.2920046349942,
Africa,,2020-05-27,29.527469008737,
Africa,,2020-05-28,31.600748262961,
Africa,,2020-05-29,21.7157511581734,
Africa,,2020-05-30,24.3552215189873,
Africa,,2020-05-31,25.2844737236113,
Africa,,2020-06-01,29.5057763998081,
Africa,,2020-06-02,32.6673651504751,
Africa,,2020-06-03,33.3839525356689,
Africa,,2020-06-04,27.400412901479,
Africa,,2020-06-05,37.7761163596819,
Africa,,2020-06-06,33.7913923084264,
Africa,,2020-06-07,25.4966986346389,
Africa,,2020-06-08,21.418189072876,
Africa,,2020-06-09,20.0539201002151,
Africa,,2020-06-10,20.977521247584,
Africa,,2020-06-11,26.0473394787876,
Africa,,2020-06-12,16.0450890434611,
Africa,,2020-06-13,14.7907750832144,
Africa,,2020-06-14,19.5000595167242,
Africa,,2020-06-15,25.6443359466692,
Africa,,2020-06-16,24.0943631620733,
Africa,,2020-06-17,21.6733782719076,
Africa,,2020-06-18,21.4360984656887,
Africa,,2020-06-19,24.8772504091653,
Africa,,2020-06-20,24.5997390277749,
Africa,,2020-06-21,24.970117140808,
Africa,,2020-06-22,17.589254021335,
Africa,,2020-06-23,16.9576105434405,
Africa,,2020-06-24,18.0951524417663,
Africa,,2020-06-25,17.7979485933459,
Africa,,2020-06-26,22.8200371057514,
Africa,,2020-06-27,22.0619036537119,
Africa,,2020-06-28,19.3926351028216,
Africa,,2020-06-29,21.7994343999237,
Africa,,2020-06-30,22.1914853713428,
Africa,,2020-07-01,22.8908689361054,
Africa,,2020-07-02,22.5771282081504,
Africa,,2020-07-03,17.6875744893151,
Africa,,2020-07-04,20.4330655045622,
Africa,,2020-07-05,22.802590293077,
Africa,,2020-07-06,24.3637739196222,
Africa,,2020-07-07,27.0429633040431,
Africa,,2020-07-08,28.8074463338456,
Africa,,2020-07-09,26.4838097069641,
Africa,,2020-07-10,29.0752581811331,
Africa,,2020-07-11,27.0484202908384,
Africa,,2020-07-12,25.1878268622313,
Africa,,2020-07-13,23.2313485279156,
Africa,,2020-07-14,19.8437468537946,
Africa,,2020-07-15,13.2747024353633,
Africa,,2020-07-16,15.3204348487152,
Africa,,2020-07-17,11.6310258000949,
Africa,,2020-07-18,10.4544564501486,
Africa,,2020-07-19,8.1779414446886,
Africa,,2020-07-20,7.5138309643374,
Africa,,2020-07-21,5.48909573574381,
Africa,,2020-07-22,5.03215174604792,
Africa,,2020-07-23,3.04316297773457,
Africa,,2020-07-24,2.29730061048863,
Africa,,2020-07-25,1.95729250604351,
Africa,,2020-07-26,0.966641242824462,
Africa,,2020-07-27,-0.410867809813331,
Africa,,2020-07-28,-1.66998486899738,
Africa,,2020-07-29,-0.0234538646307625,
Africa,,2020-07-30,-2.30153462298176,
Africa,,2020-07-31,-4.21979356405586,
Africa,,2020-08-01,-7.98473077318244,
Africa,,2020-08-02,-6.99592076909008,
Africa,,2020-08-03,-12.4380956923346,
Africa,,2020-08-04,-12.250451515716,
Africa,,2020-08-05,-15.2607225484962,
Africa,,2020-08-06,-16.2725404971801,
Africa,,2020-08-07,-17.1340395362416,
Africa,,2020-08-08,-17.9908267912666,
Africa,,2020-08-09,-22.6819196142304,
Africa,,2020-08-10,-17.3950541070521,
Africa,,2020-08-11,-18.3613759494956,
Africa,,2020-08-12,-17.1384113104159,
Africa,,2020-08-13,-21.1371701747011,
Africa,,2020-08-14,-22.9274872166526,
Africa,,2020-08-15,-20.4639715123586,
Africa,,2020-08-16,-18.4868188251946,
Africa,,2020-08-17,-22.2362651251223,
Africa,,2020-08-18,-19.7913015951975,
Africa,,2020-08-19,-19.7523041474654,
Africa,,2020-08-20,-9.76471463281598,
Africa,,2020-08-21,-4.71464019851117,
Africa,,2020-08-22,-7.30567150814448,
Africa,,2020-08-23,-6.71785549556394,
Africa,,2020-08-24,-5.21071822267447,
Africa,,2020-08-25,-5.06152480020297,
Africa,,2020-08-26,-1.47153829588688,
Africa,,2020-08-27,-10.9299226552733,
Africa,,2020-08-28,-14.2009320175439,
Africa,,2020-08-29,-14.1406105720739,
Africa,,2020-08-30,-14.1066286611791,
Africa,,2020-08-31,-11.2358545422016,
Africa,,2020-09-01,-15.2057723142704,
Africa,,2020-09-02,-17.3014716596241,
Africa,,2020-09-03,-13.4217629366854,
Africa,,2020-09-04,-13.1998913720666,
Africa,,2020-09-05,-12.3364053012128,
Africa,,2020-09-06,-8.04916867021096,
Africa,,2020-09-07,-9.36759889140841,
Africa,,2020-09-08,-4.93749343418426,
Africa,,2020-09-09,-4.80654027767989,
Africa,,2020-09-10,-3.27080327080327,
Africa,,2020-09-11,2.23424617196701,
Albania,ALB,2020-03-22,0,
Albania,ALB,2020-03-23,17.5,
Albania,ALB,2020-03-24,8.88888888888888,
Albania,ALB,2020-03-25,51.1111111111111,
Albania,ALB,2020-03-26,81.25,
Albania,ALB,2020-03-27,121.276595744681,
Albania,ALB,2020-03-28,213.513513513514,
Albania,ALB,2020-03-29,218.421052631579,
Albania,ALB,2020-03-30,161.702127659574,
Albania,ALB,2020-03-31,151.020408163265,
Albania,ALB,2020-04-01,76.4705882352941,
Albania,ALB,2020-04-02,29.8850574712644,
Albania,ALB,2020-04-03,-0.961538461538458,
Albania,ALB,2020-04-04,1.72413793103447,
Albania,ALB,2020-04-05,12.396694214876,
Albania,ALB,2020-04-06,21.1382113821138,
Albania,ALB,2020-04-07,25.2032520325203,
Albania,ALB,2020-04-08,16.6666666666667,
Albania,ALB,2020-04-09,24.7787610619469,
Albania,ALB,2020-04-10,28.1553398058252,
Albania,ALB,2020-04-11,-5.08474576271186,
Albania,ALB,2020-04-12,-26.4705882352941,
Albania,ALB,2020-04-13,-42.9530201342282,
Albania,ALB,2020-04-14,-41.5584415584416,
Albania,ALB,2020-04-15,-34.2857142857143,
Albania,ALB,2020-04-16,-33.3333333333333,
Albania,ALB,2020-04-17,-17.4242424242424,
Albania,ALB,2020-04-18,9.82142857142858,
Albania,ALB,2020-04-19,15,
Albania,ALB,2020-04-20,36.4705882352941,
Albania,ALB,2020-04-21,30,
Albania,ALB,2020-04-22,45.6521739130435,
Albania,ALB,2020-04-23,48.936170212766,
Albania,ALB,2020-04-24,33.0275229357798,
Albania,ALB,2020-04-25,13.0081300813008,
Albania,ALB,2020-04-26,42.6086956521739,
Albania,ALB,2020-04-27,41.3793103448276,
Albania,ALB,2020-04-28,29.9145299145299,
Albania,ALB,2020-04-29,5.22388059701493,
Albania,ALB,2020-04-30,-5.71428571428572,
Albania,ALB,2020-05-01,-24.1379310344828,
Albania,ALB,2020-05-02,-25.1798561151079,
Albania,ALB,2020-05-03,-53.0487804878049,
Albania,ALB,2020-05-04,-57.9268292682927,
Albania,ALB,2020-05-05,-55.921052631579,
Albania,ALB,2020-05-06,-50.354609929078,
Albania,ALB,2020-05-07,-50,
Albania,ALB,2020-05-08,-37.2727272727273,
Albania,ALB,2020-05-09,-34.6153846153846,
Albania,ALB,2020-05-10,-12.987012987013,
Albania,ALB,2020-05-11,5.79710144927537,
Albania,ALB,2020-05-12,2.98507462686568,
Albania,ALB,2020-05-13,-20,
Albania,ALB,2020-05-14,-27.2727272727273,
Albania,ALB,2020-05-15,-18.8405797101449,
Albania,ALB,2020-05-16,-2.94117647058824,
Albania,ALB,2020-05-17,14.9253731343284,
Albania,ALB,2020-05-18,6.84931506849316,
Albania,ALB,2020-05-19,10.1449275362319,
Albania,ALB,2020-05-20,30.3571428571429,
Albania,ALB,2020-05-21,75,
Albania,ALB,2020-05-22,26.7857142857143,
Albania,ALB,2020-05-23,-1.51515151515151,
Albania,ALB,2020-05-24,-27.2727272727273,
Albania,ALB,2020-05-25,-33.3333333333333,
Albania,ALB,2020-05-26,-26.3157894736842,
Albania,ALB,2020-05-27,9.5890410958904,
Albania,ALB,2020-05-28,2.38095238095237,
Albania,ALB,2020-05-29,50.7042253521127,
Albania,ALB,2020-05-30,81.5384615384615,
Albania,ALB,2020-05-31,137.5,
Albania,ALB,2020-06-01,167.307692307692,
Albania,ALB,2020-06-02,148.214285714286,
Albania,ALB,2020-06-03,68.75,
Albania,ALB,2020-06-04,55.8139534883721,
Albania,ALB,2020-06-05,13.0841121495327,
Albania,ALB,2020-06-06,-4.23728813559322,
Albania,ALB,2020-06-07,-17.2932330827068,
Albania,ALB,2020-06-08,-21.5827338129496,
Albania,ALB,2020-06-09,-13.6690647482014,
Albania,ALB,2020-06-10,0,
Albania,ALB,2020-06-11,17.1641791044776,
Albania,ALB,2020-06-12,55.3719008264463,
Albania,ALB,2020-06-13,80.5309734513274,
Albania,ALB,2020-06-14,110.909090909091,
Albania,ALB,2020-06-15,152.293577981651,
Albania,ALB,2020-06-16,172.5,
Albania,ALB,2020-06-17,176.296296296296,
Albania,ALB,2020-06-18,142.675159235669,
Albania,ALB,2020-06-19,114.36170212766,
Albania,ALB,2020-06-20,106.862745098039,
Albania,ALB,2020-06-21,84.051724137931,
Albania,ALB,2020-06-22,47.6363636363636,
Albania,ALB,2020-06-23,23.8532110091743,
Albania,ALB,2020-06-24,0.536193029490617,
Albania,ALB,2020-06-25,2.88713910761156,
Albania,ALB,2020-06-26,0.248138957816368,
Albania,ALB,2020-06-27,2.13270142180095,
Albania,ALB,2020-06-28,2.81030444964871,
Albania,ALB,2020-06-29,16.9950738916256,
Albania,ALB,2020-06-30,16.2962962962963,
Albania,ALB,2020-07-01,30.1333333333333,
Albania,ALB,2020-07-02,18.8775510204082,
Albania,ALB,2020-07-03,16.3366336633663,
Albania,ALB,2020-07-04,12.0649651972158,
Albania,ALB,2020-07-05,11.3895216400911,
Albania,ALB,2020-07-06,3.36842105263158,
Albania,ALB,2020-07-07,5.73248407643312,
Albania,ALB,2020-07-08,3.07377049180328,
Albania,ALB,2020-07-09,12.8755364806867,
Albania,ALB,2020-07-10,11.9148936170213,
Albania,ALB,2020-07-11,8.90269151138716,
Albania,ALB,2020-07-12,12.8834355828221,
Albania,ALB,2020-07-13,14.2566191446029,
Albania,ALB,2020-07-14,21.8875502008032,
Albania,ALB,2020-07-15,25.0497017892644,
Albania,ALB,2020-07-16,22.8136882129278,
Albania,ALB,2020-07-17,26.0456273764259,
Albania,ALB,2020-07-18,19.3916349809886,
Albania,ALB,2020-07-19,15.3985507246377,
Albania,ALB,2020-07-20,13.3689839572193,
Albania,ALB,2020-07-21,-1.15321252059308,
Albania,ALB,2020-07-22,-0.953895071542132,
Albania,ALB,2020-07-23,-6.19195046439629,
Albania,ALB,2020-07-24,-7.23981900452488,
Albania,ALB,2020-07-25,5.73248407643312,
Albania,ALB,2020-07-26,-1.25588697017268,
Albania,ALB,2020-07-27,5.81761006289307,
Albania,ALB,2020-07-28,18.1666666666667,
Albania,ALB,2020-07-29,13.4831460674157,
Albania,ALB,2020-07-30,23.2673267326733,
Albania,ALB,2020-07-31,18.8617886178862,
Albania,ALB,2020-08-01,6.32530120481927,
Albania,ALB,2020-08-02,20.6677265500795,
Albania,ALB,2020-08-03,12.332838038633,
Albania,ALB,2020-08-04,4.37235543018335,
Albania,ALB,2020-08-05,6.50636492220651,
Albania,ALB,2020-08-06,4.95314591700133,
Albania,ALB,2020-08-07,12.0383036935705,
Albania,ALB,2020-08-08,23.9376770538244,
Albania,ALB,2020-08-09,15.8102766798419,
Albania,ALB,2020-08-10,17.989417989418,
Albania,ALB,2020-08-11,23.7837837837838,
Albania,ALB,2020-08-12,22.9747675962815,
Albania,ALB,2020-08-13,18.3673469387755,
Albania,ALB,2020-08-14,16.6056166056166,
Albania,ALB,2020-08-15,10.4,
Albania,ALB,2020-08-16,12.0591581342435,
Albania,ALB,2020-08-17,8.6322869955157,
Albania,ALB,2020-08-18,5.13100436681222,
Albania,ALB,2020-08-19,5.61555075593954,
Albania,ALB,2020-08-20,7.2198275862069,
Albania,ALB,2020-08-21,4.29319371727748,
Albania,ALB,2020-08-22,3.72670807453417,
Albania,ALB,2020-08-23,3.04568527918783,
Albania,ALB,2020-08-24,8.04953560371517,
Albania,ALB,2020-08-25,14.8494288681205,
Albania,ALB,2020-08-26,12.9856850715746,
Albania,ALB,2020-08-27,12.0603015075377,
Albania,ALB,2020-08-28,12.0481927710843,
Albania,ALB,2020-08-29,7.38522954091816,
Albania,ALB,2020-08-30,-1.08374384236454,
Albania,ALB,2020-08-31,-8.97803247373448,
Albania,ALB,2020-09-01,-17.9023508137432,
Albania,ALB,2020-09-02,-23.3484162895928,
Albania,ALB,2020-09-03,-28.1614349775785,
Albania,ALB,2020-09-04,-31.8100358422939,
Albania,ALB,2020-09-05,-28.2527881040892,
Albania,ALB,2020-09-06,-18.0278884462151,
Albania,ALB,2020-09-07,-8.18467995802729,
Albania,ALB,2020-09-08,-1.65198237885462,
Albania,ALB,2020-09-09,11.8063754427391,
Albania,ALB,2020-09-10,21.8476903870162,
Albania,ALB,2020-09-11,33.5085413929041,
Algeria,DZA,2020-03-04,300,
Algeria,DZA,2020-03-05,1000,
Algeria,DZA,2020-03-06,1500,
Algeria,DZA,2020-03-07,1500,
Algeria,DZA,2020-03-08,366.666666666667,
Algeria,DZA,2020-03-09,466.666666666667,
Algeria,DZA,2020-03-10,466.666666666667,
Algeria,DZA,2020-03-11,275,
Algeria,DZA,2020-03-12,-27.2727272727273,
Algeria,DZA,2020-03-13,-50,
Algeria,DZA,2020-03-14,-43.75,
Algeria,DZA,2020-03-15,42.8571428571429,
Algeria,DZA,2020-03-16,64.7058823529412,
Algeria,DZA,2020-03-17,123.529411764706,
Algeria,DZA,2020-03-18,166.666666666667,
Algeria,DZA,2020-03-19,550,
Algeria,DZA,2020-03-20,712.5,
Algeria,DZA,2020-03-21,744.444444444444,
Algeria,DZA,2020-03-22,410,
Algeria,DZA,2020-03-23,446.428571428571,
Algeria,DZA,2020-03-24,352.631578947368,
Algeria,DZA,2020-03-25,410,
Algeria,DZA,2020-03-26,342.307692307692,
Algeria,DZA,2020-03-27,326.153846153846,
Algeria,DZA,2020-03-28,303.947368421053,
Algeria,DZA,2020-03-29,208.823529411765,
Algeria,DZA,2020-03-30,102.614379084967,
Algeria,DZA,2020-03-31,105.813953488372,
Algeria,DZA,2020-04-01,121.56862745098,
Algeria,DZA,2020-04-02,136.95652173913,
Algeria,DZA,2020-04-03,123.465703971119,
